"","MSACC","year","houseid","income","race","hispanic","reported","serious"
"153126",21,"1994",1,1,1,1,2,63
"153137",21,"1994",1,3,2,2,2,65
"153201",21,"1994",1,2,1,2,2,70
"153209",21,"1994",1,1,2,2,2,70
"153308",22,"1994",2,1,1,1,2,68
"153312",22,"1994",2,2,1,1,2,68
"153317",22,"1994",2,2,1,1,2,64
"153328",22,"1994",1,2,1,1,2,64
"153349",22,"1994",3,2,2,2,2,68
"153437",21,"1994",1,3,2,2,2,65
"153439",21,"1994",2,1,1,2,2,66
"153440",21,"1994",2,1,1,2,2,65
"153484",20,"1994",2,3,1,2,2,67
"153509",20,"1994",1,2,1,2,2,65
"153510",20,"1994",1,2,1,2,2,68
"153655",16,"1994",1,3,2,2,2,70
"153672",19,"1994",1,2,2,2,2,67
"153673",19,"1994",1,2,2,2,2,65
"153700",19,"1994",2,2,1,2,2,65
"153701",19,"1994",1,2,1,2,2,64
"153732",19,"1994",2,2,1,2,2,70
"153733",19,"1994",2,2,1,2,2,70
"153777",19,"1994",1,3,1,2,2,70
"153787",19,"1994",2,3,1,2,2,61
"153790",19,"1994",1,3,1,2,2,68
"153801",19,"1994",2,2,1,2,2,68
"153820",19,"1994",1,2,2,2,2,63
"153824",19,"1994",2,3,1,2,2,67
"153825",19,"1994",2,3,1,2,2,67
"153851",32,"1994",1,1,2,2,2,70
"153894",32,"1994",2,1,1,2,2,68
"153917",32,"1994",2,2,4,2,2,64
"153930",32,"1994",1,3,1,2,2,70
"153957",32,"1994",1,1,2,2,2,70
"153986",8,"1994",1,3,1,2,2,68
"154006",8,"1994",1,3,1,2,2,70
"154023",8,"1994",1,2,2,2,2,67
"154030",8,"1994",2,3,2,2,2,64
"154032",8,"1994",2,3,2,2,2,67
"154041",8,"1994",1,3,1,2,2,67
"154045",8,"1994",1,3,1,2,2,67
"154082",8,"1994",1,1,1,2,2,64
"154083",8,"1994",1,1,1,2,2,64
"154084",8,"1994",1,1,1,2,2,64
"154114",6,"1994",1,1,2,2,2,60
"154115",6,"1994",1,1,2,2,2,60
"154148",6,"1994",1,2,2,2,2,64
"154149",6,"1994",1,2,2,2,2,67
"154199",6,"1994",1,2,2,2,2,70
"154235",6,"1994",1,3,1,2,2,68
"154270",6,"1994",2,2,2,2,2,68
"154285",6,"1994",1,2,2,2,2,70
"154298",6,"1994",1,3,1,2,2,68
"154309",6,"1994",2,3,1,2,2,70
"154312",6,"1994",2,2,1,2,2,68
"154321",12,"1994",5,3,1,2,2,69
"154324",12,"1994",1,1,2,2,2,67
"154325",12,"1994",1,1,2,2,2,68
"154326",12,"1994",1,1,2,2,2,65
"154336",12,"1994",2,1,2,2,2,70
"154373",12,"1994",2,1,1,2,2,62
"154374",12,"1994",2,1,1,2,2,63
"154416",12,"1994",2,3,1,2,2,65
"154445",12,"1994",1,3,1,2,2,68
"154449",12,"1994",1,2,2,2,2,64
"154453",12,"1994",1,1,2,2,2,64
"154489",12,"1994",2,3,1,2,2,67
"154490",12,"1994",2,3,1,2,2,67
"154498",12,"1994",2,3,2,2,2,67
"154499",12,"1994",2,3,2,2,2,67
"154503",12,"1994",1,1,2,2,2,65
"154512",12,"1994",1,2,2,2,2,70
"154514",12,"1994",2,2,2,2,2,70
"154517",12,"1994",2,2,2,2,2,66
"154518",12,"1994",2,2,2,2,2,66
"154551",12,"1994",3,3,1,1,2,65
"154556",12,"1994",2,1,1,2,2,67
"154557",12,"1994",2,1,1,2,2,70
"154561",12,"1994",3,2,2,2,2,65
"154567",12,"1994",3,2,1,2,2,65
"154568",12,"1994",1,2,1,2,2,63
"154632",12,"1994",3,2,2,2,2,68
"154633",12,"1994",2,2,2,2,2,65
"154648",12,"1994",1,3,1,2,2,66
"154664",12,"1994",4,1,2,2,2,65
"154681",12,"1994",1,1,2,2,2,66
"154801",7,"1994",4,2,4,2,2,64
"154802",7,"1994",4,2,4,2,2,64
"154815",7,"1994",1,2,1,2,2,70
"154920",32,"1994",1,3,1,2,2,65
"154926",6,"1994",1,3,1,2,2,70
"155089",6,"1994",1,2,2,2,2,68
"155149",18,"1994",2,1,1,2,2,70
"155169",18,"1994",1,3,2,2,2,64
"155222",18,"1994",2,3,1,1,2,70
"155301",18,"1994",1,1,1,2,2,63
"155342",14,"1994",5,2,1,2,2,70
"155343",14,"1994",4,1,1,2,2,67
"155345",14,"1994",5,3,1,2,2,68
"155365",14,"1994",2,3,1,2,2,67
"155387",14,"1994",1,2,1,2,2,64
"155390",14,"1994",1,2,1,2,2,70
"155394",14,"1994",1,3,1,2,2,68
"155455",10,"1994",2,3,1,2,2,70
"155514",10,"1994",1,2,2,2,2,68
"155530",10,"1994",1,3,1,2,2,65
"155531",10,"1994",1,2,1,2,2,70
"155537",10,"1994",1,1,1,1,2,68
"155538",10,"1994",1,1,1,1,2,68
"155540",10,"1994",1,1,1,1,2,70
"155601",10,"1994",2,3,1,1,2,70
"155677",23,"1994",1,1,2,2,2,68
"155711",2,"1994",1,3,2,2,2,64
"155712",2,"1994",1,3,2,2,2,68
"155715",2,"1994",1,3,2,2,2,70
"155716",2,"1994",1,3,2,2,2,70
"155717",2,"1994",1,3,2,2,2,68
"155743",2,"1994",2,3,1,2,2,66
"155789",15,"1994",1,2,1,1,2,65
"155883",15,"1994",2,3,1,2,2,70
"155896",15,"1994",1,2,1,1,2,70
"155897",15,"1994",1,2,1,1,2,67
"155925",15,"1994",1,2,1,2,2,70
"155964",15,"1994",2,2,1,2,2,70
"155967",15,"1994",2,3,1,2,2,67
"155989",15,"1994",4,2,1,2,2,66
"155990",15,"1994",4,2,1,2,2,66
"155992",15,"1994",4,3,1,2,2,70
"155999",15,"1994",4,2,1,2,2,65
"156039",3,"1994",2,1,2,2,2,68
"156052",3,"1994",1,3,2,2,2,65
"156056",3,"1994",1,2,1,1,2,68
"156103",3,"1994",1,2,1,2,2,68
"156111",3,"1994",2,3,2,2,2,65
"156127",3,"1994",1,3,2,2,2,67
"156188",3,"1994",1,1,1,2,2,67
"156219",39,"1994",1,2,2,2,2,66
"156249",39,"1994",1,1,2,2,2,68
"156250",39,"1994",1,1,2,2,2,67
"156274",39,"1994",2,1,3,1,2,62
"156353",33,"1994",3,3,1,2,2,70
"156364",33,"1994",2,3,1,1,2,65
"156366",33,"1994",3,1,1,1,2,65
"156380",33,"1994",2,2,1,1,2,70
"156406",33,"1994",2,1,1,2,2,67
"156417",33,"1994",1,3,1,1,2,70
"156444",33,"1994",2,2,1,1,2,68
"156480",25,"1994",3,2,1,2,2,67
"156532",39,"1994",3,1,1,2,2,70
"156563",39,"1994",2,3,2,2,2,66
"156564",39,"1994",3,3,1,2,2,68
"156635",39,"1994",1,3,1,2,2,68
"156704",39,"1994",1,3,2,2,2,62
"156749",38,"1994",3,3,1,2,2,70
"156763",38,"1994",2,3,1,2,2,63
"156833",38,"1994",1,1,1,2,2,68
"156859",38,"1994",1,2,1,2,2,68
"156884",38,"1994",1,3,1,2,2,68
"156944",5,"1994",1,2,2,2,2,65
"156947",5,"1994",1,2,2,2,2,65
"156964",5,"1994",1,3,2,2,2,70
"156976",5,"1994",1,1,1,2,2,61
"156980",5,"1994",2,1,1,2,2,68
"156992",5,"1994",1,2,1,2,2,67
"156994",5,"1994",1,2,1,2,2,70
"156997",5,"1994",1,2,1,2,2,67
"157018",40,"1994",1,2,1,2,2,64
"157062",40,"1994",1,3,1,2,2,70
"157081",11,"1994",1,3,1,2,2,67
"157082",11,"1994",1,3,1,2,2,65
"157101",11,"1994",1,1,1,2,2,62
"157102",11,"1994",2,2,1,2,2,68
"157107",11,"1994",4,2,1,2,2,70
"157108",11,"1994",1,2,4,2,2,66
"157116",11,"1994",2,1,1,1,2,61
"157117",11,"1994",2,1,1,1,2,70
"157118",11,"1994",2,1,1,1,2,69
"157119",11,"1994",2,1,1,1,2,68
"157120",11,"1994",2,1,1,1,2,68
"157138",11,"1994",1,2,1,1,2,70
"157141",11,"1994",1,3,1,1,2,66
"157143",11,"1994",1,3,1,1,2,65
"157144",11,"1994",1,3,1,1,2,65
"157149",11,"1994",2,3,1,2,2,70
"157161",11,"1994",2,3,1,2,2,67
"157167",11,"1994",4,1,1,1,2,66
"157168",11,"1994",4,1,2,2,2,70
"157174",11,"1994",2,2,1,2,2,68
"157185",11,"1994",2,1,1,2,2,68
"157236",29,"1994",1,2,1,2,2,70
"157292",29,"1994",3,1,1,2,2,68
"157295",29,"1994",2,1,1,2,2,63
"157296",29,"1994",2,1,1,2,2,68
"157306",29,"1994",2,2,1,2,2,66
"157326",29,"1994",2,3,1,2,2,70
"157330",29,"1994",4,1,1,2,2,68
"157332",29,"1994",1,2,1,2,2,70
"157343",29,"1994",1,2,3,2,2,62
"157351",29,"1994",4,3,1,2,2,70
"157371",29,"1994",1,2,1,1,2,67
"157402",17,"1994",1,2,1,1,2,66
"157404",17,"1994",3,2,2,2,2,64
"157468",17,"1994",1,3,1,2,2,68
"157477",17,"1994",1,2,1,2,2,70
"157511",17,"1994",1,1,2,2,2,70
"157512",17,"1994",1,1,2,2,2,70
"157533",17,"1994",1,2,2,2,2,65
"157582",17,"1994",1,2,1,1,2,65
"157583",17,"1994",1,2,1,1,2,65
"157611",17,"1994",2,3,4,2,2,68
"157612",17,"1994",1,1,1,1,2,67
"157615",17,"1994",3,3,1,1,2,65
"157617",17,"1994",2,2,1,1,2,64
"157627",17,"1994",1,1,4,2,2,65
"157658",17,"1994",1,2,1,1,2,64
"157671",17,"1994",4,2,1,1,2,64
"157672",17,"1994",4,2,1,1,2,67
"157679",17,"1994",2,2,1,1,2,65
"157753",35,"1994",2,2,1,2,2,66
"157786",24,"1994",1,3,1,2,2,66
"157829",24,"1994",2,2,1,2,2,69
"157861",35,"1994",2,3,1,1,2,68
"157865",35,"1994",3,2,1,1,2,64
"157877",24,"1994",3,3,2,2,2,68
"157922",24,"1994",1,2,1,2,2,70
"157923",24,"1994",1,2,1,2,2,70
"157924",24,"1994",1,2,1,2,2,70
"157947",35,"1994",2,1,1,1,2,70
"157948",35,"1994",2,1,1,1,2,65
"157971",35,"1994",1,1,1,2,2,68
"157972",35,"1994",1,1,1,2,2,68
"157973",35,"1994",1,1,1,2,2,68
"157996",35,"1994",4,3,1,2,2,70
"158028",24,"1994",2,2,4,2,2,68
"158040",24,"1994",2,2,1,2,2,67
"158041",24,"1994",2,2,1,2,2,67
"158069",24,"1994",1,3,1,1,2,70
"158073",35,"1994",1,2,1,1,2,68
"158116",35,"1994",1,1,1,1,2,70
"158126",30,"1994",3,1,1,2,2,66
"158129",30,"1994",1,2,1,2,2,65
"158172",30,"1994",2,2,1,1,2,64
"158174",30,"1994",1,1,2,2,2,68
"158181",30,"1994",1,3,1,2,2,68
"158215",30,"1994",3,2,1,2,2,67
"158246",30,"1994",1,2,1,2,2,68
"158247",30,"1994",1,2,1,2,2,70
"158249",30,"1994",1,2,1,2,2,67
"158260",30,"1994",3,3,1,2,2,64
"158306",30,"1994",2,1,1,2,2,70
"158332",30,"1994",1,1,1,2,2,64
"158359",30,"1994",1,2,1,1,2,64
"158402",31,"1994",1,3,4,2,2,68
"158438",31,"1994",1,3,2,2,2,68
"158467",31,"1994",2,2,1,2,2,70
"158523",31,"1994",1,2,1,2,2,70
"158541",31,"1994",1,3,1,2,2,65
"158542",31,"1994",1,3,1,2,2,70
"158543",31,"1994",1,3,1,2,2,70
"158548",31,"1994",1,2,1,2,2,66
"158565",36,"1994",1,2,1,2,2,68
"158566",36,"1994",1,2,1,2,2,68
"158670",37,"1994",3,2,1,2,2,70
"158687",37,"1994",2,1,1,2,2,68
"158690",37,"1994",1,2,1,2,2,68
"158701",37,"1994",1,3,1,1,2,70
"158705",37,"1994",1,3,1,2,2,70
"158706",37,"1994",1,2,1,2,2,70
"158723",37,"1994",2,2,4,2,2,70
"158789",37,"1994",2,2,1,2,2,60
"158816",37,"1994",4,1,1,2,2,68
"158830",37,"1994",1,2,1,2,2,70
"158831",37,"1994",2,3,4,2,2,70
"158845",37,"1994",3,2,1,2,2,67
"158938",34,"1994",1,1,1,2,2,66
"158944",34,"1994",1,1,1,2,2,70
"158969",34,"1994",1,3,1,1,2,70
"158982",34,"1994",1,2,1,1,2,65
"159025",34,"1994",2,1,1,2,2,67
"159066",34,"1994",1,3,1,1,2,68
"159077",27,"1994",1,3,1,1,2,66
"159078",27,"1994",1,3,1,1,2,67
"159080",27,"1994",1,3,1,1,2,65
"159081",27,"1994",1,3,1,1,2,68
"159099",27,"1994",3,3,1,2,2,70
"159123",27,"1994",2,2,1,2,2,66
"159164",27,"1994",1,3,1,1,2,64
"159199",27,"1994",3,1,1,2,2,70
"159251",27,"1994",3,3,1,1,2,60
"159284",27,"1994",5,1,1,1,2,67
"159285",27,"1994",5,1,1,1,2,67
"159292",27,"1994",1,2,1,1,2,70
"159294",27,"1994",2,3,1,2,2,68
"159296",27,"1994",1,3,1,2,2,70
"159420",1,"1994",1,2,1,2,2,70
"159472",1,"1994",3,1,1,2,2,64
"159474",1,"1994",3,2,1,1,2,67
"159533",1,"1994",1,2,1,1,2,68
"159556",17,"1994",2,3,1,1,2,67
"159557",17,"1994",2,3,1,1,2,66
"159622",17,"1994",2,1,1,2,2,70
"159670",17,"1994",1,2,1,1,2,70
"159693",17,"1994",1,3,1,1,2,65
"159719",17,"1994",2,3,1,1,2,70
"159726",17,"1994",2,3,1,2,2,70
"159734",17,"1994",1,2,1,1,2,70
"159736",17,"1994",1,2,1,2,2,66
"159747",17,"1994",1,2,1,2,2,65
"159789",17,"1994",1,2,1,2,2,68
"159794",17,"1994",1,3,1,1,2,66
"159796",17,"1994",1,3,1,1,2,70
"159823",17,"1994",4,1,1,1,2,63
"159877",17,"1994",1,3,1,1,2,64
"159888",17,"1994",1,3,1,2,2,70
"159890",17,"1994",1,3,1,2,2,70
"159891",17,"1994",1,3,1,2,2,70
"159896",17,"1994",1,2,1,2,2,65
"159915",17,"1994",1,1,1,2,2,68
"159923",17,"1994",2,3,1,1,2,67
"159924",17,"1994",2,3,1,1,2,68
"159925",17,"1994",2,3,1,1,2,68
"159939",17,"1994",2,1,1,1,2,64
"160006",17,"1994",2,2,1,2,2,63
"160013",17,"1994",2,2,2,2,2,70
"160029",17,"1994",2,2,2,2,2,70
"160037",17,"1994",1,3,2,2,2,68
"160058",17,"1994",2,1,1,2,2,68
"160123",13,"1994",2,2,1,2,2,70
"160202",2,"1994",1,3,1,2,2,70
"160239",21,"1994",1,2,1,1,2,64
"160251",26,"1994",1,3,2,2,2,65
"160277",26,"1994",1,1,1,2,2,70
"160278",26,"1994",1,1,1,2,2,70
"160336",21,"1994",1,1,1,1,2,62
"160496",8,"1994",1,2,2,2,2,70
"160511",6,"1994",1,3,2,2,2,68
"160519",6,"1994",1,1,1,1,2,68
"160528",6,"1994",1,1,2,2,2,60
"160564",9,"1994",1,2,1,2,2,60
"160570",9,"1994",2,1,1,2,2,70
"160571",9,"1994",2,1,1,2,2,70
"160583",7,"1994",1,2,1,2,2,70
"160600",32,"1994",1,3,2,2,2,67
"160755",33,"1994",2,3,1,2,2,60
"160769",33,"1994",2,3,1,2,2,70
"160770",25,"1994",1,3,1,2,2,66
"160780",39,"1994",1,3,2,2,2,68
"160781",39,"1994",1,3,2,2,2,67
"160872",11,"1994",1,2,1,2,2,60
"160876",11,"1994",2,3,1,1,2,65
"160901",17,"1994",1,2,2,2,2,70
"160917",17,"1994",1,2,1,1,2,68
"160966",30,"1994",1,2,1,2,2,70
"160999",36,"1994",1,3,1,1,2,70
"161081",17,"1994",1,3,1,1,2,67
"161107",17,"1994",1,2,3,2,2,67
"161130",17,"1994",1,2,1,2,2,64
"161139",17,"1994",1,3,4,2,2,60
"161153",17,"1994",1,2,1,1,2,64
"161154",17,"1994",1,2,1,1,2,70
"161155",17,"1994",1,2,1,1,2,70
"161156",17,"1994",1,2,1,1,2,70
"161157",17,"1994",1,2,1,1,2,62
"161171",17,"1994",1,1,4,2,2,68
"161191",13,"1994",1,3,2,2,2,67
"161223",27,"1995",5,3,1,2,2,67
"161264",27,"1995",3,3,4,1,2,66
"161328",27,"1995",5,1,1,2,2,68
"161330",27,"1995",3,2,1,2,2,67
"161341",27,"1995",3,3,1,2,2,70
"161349",27,"1995",3,2,1,2,2,70
"161368",24,"1995",1,1,2,2,2,64
"161370",24,"1995",1,2,4,2,2,67
"161414",24,"1995",2,2,1,2,2,68
"161433",24,"1995",1,2,4,2,2,65
"161495",17,"1995",2,3,1,2,2,70
"161524",17,"1995",1,3,1,2,2,66
"161543",17,"1995",4,3,1,2,2,68
"161556",17,"1995",1,2,1,1,2,64
"161612",17,"1995",1,1,1,1,2,68
"161638",17,"1995",2,2,1,1,2,64
"161660",17,"1995",1,3,4,2,2,62
"161665",17,"1995",2,2,1,2,2,68
"161666",17,"1995",2,2,1,2,2,68
"161739",1,"1995",3,3,1,2,2,70
"161740",1,"1995",3,3,1,2,2,70
"161752",1,"1995",1,1,2,2,2,70
"161778",1,"1995",1,2,1,2,2,63
"161807",1,"1995",3,2,1,1,2,64
"161819",1,"1995",1,2,1,2,2,68
"161845",30,"1995",3,3,1,2,2,67
"161907",31,"1995",2,3,1,1,2,70
"161910",31,"1995",2,3,1,1,2,70
"161914",31,"1995",3,3,1,2,2,70
"161916",31,"1995",3,3,1,2,2,70
"161927",31,"1995",2,2,1,2,2,60
"161928",31,"1995",2,2,1,2,2,67
"161933",31,"1995",3,1,2,2,2,67
"161936",31,"1995",4,1,2,2,2,65
"161939",31,"1995",4,2,1,2,2,65
"161940",31,"1995",3,1,1,2,2,68
"161942",31,"1995",3,1,2,2,2,65
"162006",30,"1995",1,1,1,2,2,66
"162024",30,"1995",2,2,1,2,2,70
"162072",34,"1995",2,1,1,2,2,68
"162097",34,"1995",2,1,1,2,2,70
"162099",34,"1995",1,1,1,2,2,68
"162114",34,"1995",3,1,1,2,2,67
"162116",34,"1995",2,1,4,2,2,66
"162144",34,"1995",1,1,1,2,2,70
"162197",35,"1995",2,2,1,1,2,68
"162233",35,"1995",3,2,1,1,2,64
"162352",31,"1995",2,2,1,2,2,67
"162410",17,"1995",1,2,1,1,2,65
"162437",17,"1995",1,3,1,1,2,68
"162456",17,"1995",1,1,1,2,2,68
"162481",17,"1995",1,3,2,1,2,60
"162482",17,"1995",1,3,2,1,2,65
"162483",17,"1995",1,3,1,1,2,68
"162486",17,"1995",1,2,2,2,2,62
"162488",17,"1995",1,3,1,1,2,66
"162502",17,"1995",1,3,1,1,2,67
"162503",17,"1995",1,3,1,1,2,67
"162520",17,"1995",1,2,1,1,2,70
"162533",17,"1995",1,3,1,1,2,66
"162561",17,"1995",1,1,2,2,2,70
"162572",17,"1995",3,1,1,1,2,67
"162574",17,"1995",3,1,1,1,2,66
"162589",17,"1995",1,1,2,2,2,68
"162596",17,"1995",2,2,4,2,2,60
"162620",17,"1995",1,3,2,2,2,66
"162682",11,"1995",2,3,1,2,2,70
"162700",11,"1995",2,1,1,1,2,68
"162701",11,"1995",2,1,1,1,2,68
"162702",11,"1995",2,1,1,1,2,70
"162709",11,"1995",2,2,1,2,2,70
"162710",11,"1995",2,2,1,2,2,70
"162801",18,"1995",2,2,1,1,2,70
"162810",18,"1995",1,2,1,1,2,64
"162836",18,"1995",1,3,2,2,2,68
"162840",18,"1995",2,2,2,2,2,65
"162841",18,"1995",2,1,2,2,2,62
"162842",18,"1995",1,2,1,1,2,63
"162864",18,"1995",2,2,1,1,2,62
"162868",18,"1995",2,1,1,2,2,67
"162869",18,"1995",2,1,1,2,2,67
"162870",18,"1995",2,1,1,2,2,67
"162883",18,"1995",3,1,2,2,2,67
"162886",18,"1995",2,3,1,2,2,67
"162949",25,"1995",1,2,1,2,2,70
"162988",40,"1995",3,2,1,2,2,70
"163007",38,"1995",3,3,1,2,2,65
"163024",38,"1995",2,3,1,2,2,70
"163030",38,"1995",1,2,1,2,2,70
"163036",38,"1995",3,1,1,2,2,65
"163096",2,"1995",1,1,2,2,2,70
"163139",32,"1995",2,3,1,2,2,65
"163171",32,"1995",2,3,1,2,2,66
"163175",6,"1995",2,2,1,2,2,68
"163198",6,"1995",1,1,2,2,2,64
"163253",6,"1995",1,1,2,2,2,64
"163263",6,"1995",1,3,2,2,2,70
"163272",6,"1995",1,3,2,2,2,63
"163284",6,"1995",2,2,2,2,2,64
"163341",6,"1995",1,3,1,2,2,70
"163414",16,"1995",3,3,1,2,2,70
"163417",7,"1995",1,1,2,2,2,65
"163562",39,"1995",3,3,2,2,2,70
"163578",3,"1995",1,2,2,2,2,68
"163586",3,"1995",1,3,2,2,2,66
"163637",4,"1995",2,3,1,2,2,70
"163661",4,"1995",3,1,1,2,2,65
"163691",12,"1995",2,2,1,2,2,68
"163692",12,"1995",2,2,1,2,2,61
"163695",12,"1995",1,1,1,2,2,70
"163838",19,"1995",1,3,1,2,2,68
"163839",19,"1995",1,3,1,2,2,61
"163865",19,"1995",2,2,1,2,2,64
"163877",19,"1995",1,2,1,2,2,68
"163882",19,"1995",1,2,1,1,2,67
"163914",19,"1995",3,1,1,2,2,65
"163933",19,"1995",2,3,1,2,2,63
"163963",16,"1995",1,2,1,2,2,65
"164001",32,"1995",1,2,2,2,2,65
"164015",32,"1995",2,3,2,2,2,66
"164021",26,"1995",1,3,1,2,2,64
"164076",22,"1995",2,2,1,1,2,68
"164125",21,"1995",1,1,2,2,2,64
"164155",21,"1995",1,2,1,8,2,64
"164206",21,"1995",3,1,2,2,2,68
"164213",21,"1995",2,2,1,2,2,60
"164220",21,"1995",1,1,1,2,2,68
"164233",21,"1995",1,3,1,2,2,70
"164364",20,"1995",1,3,1,2,2,68
"164384",20,"1995",2,1,3,2,2,68
"164441",5,"1995",1,3,1,2,2,68
"164454",5,"1995",2,3,1,2,2,68
"164455",5,"1995",2,3,1,2,2,67
"164471",5,"1995",3,2,1,2,2,70
"164476",5,"1995",1,1,1,2,2,70
"164516",8,"1995",1,2,2,2,2,65
"164576",7,"1995",1,2,1,2,2,68
"164579",7,"1995",3,1,1,2,2,70
"164584",7,"1995",2,3,1,2,2,67
"164586",7,"1995",2,3,1,2,2,65
"164587",7,"1995",2,3,1,2,2,60
"164607",7,"1995",2,1,1,2,2,70
"164637",29,"1995",3,2,1,2,2,70
"164639",29,"1995",2,1,1,2,2,68
"164650",29,"1995",1,1,1,2,2,67
"164651",29,"1995",1,1,1,2,2,68
"164652",29,"1995",1,1,1,2,2,67
"164660",29,"1995",2,3,1,1,2,70
"164684",28,"1995",5,1,2,2,2,66
"164689",28,"1995",3,3,1,2,2,61
"164693",28,"1995",4,2,2,2,2,68
"164694",28,"1995",3,2,2,2,2,70
"164739",26,"1995",2,3,2,2,2,68
"164742",26,"1995",2,3,2,2,2,62
"164751",26,"1995",1,1,2,2,2,66
"164799",26,"1995",1,3,1,2,2,64
"164811",26,"1995",1,3,1,2,2,66
"164859",26,"1995",1,1,2,2,2,65
"164898",33,"1995",4,3,1,2,2,68
"164914",33,"1995",1,3,1,1,2,70
"164963",10,"1995",2,3,1,1,2,62
"165027",10,"1995",3,3,1,8,2,70
"165040",10,"1995",2,3,1,2,2,68
"165070",15,"1995",1,2,1,1,2,64
"165128",15,"1995",4,3,1,2,2,70
"165135",15,"1995",2,1,4,2,2,64
"165150",15,"1995",4,1,3,2,2,65
"165157",15,"1995",3,3,2,2,2,66
"165215",14,"1995",1,3,1,2,2,70
"165229",14,"1995",2,1,1,2,2,70
"165230",14,"1995",2,1,1,2,2,70
"165264",39,"1995",3,3,1,2,2,70
"165272",39,"1995",1,3,4,2,2,67
"165312",23,"1995",2,1,2,2,2,66
"165337",37,"1995",3,1,1,2,2,68
"165342",37,"1995",2,3,1,2,2,68
"165416",37,"1995",2,3,1,2,2,64
"165423",27,"1995",2,1,1,2,2,60
"165429",27,"1995",1,3,1,2,2,70
"165456",27,"1995",2,3,1,2,2,70
"165466",27,"1995",3,2,1,2,2,67
"165479",27,"1995",1,3,1,2,2,70
"165480",27,"1995",1,2,1,2,2,65
"165513",27,"1995",2,1,1,2,2,70
"165536",27,"1995",3,3,1,1,2,65
"165561",24,"1995",1,3,1,2,2,68
"165572",24,"1995",2,3,2,2,2,67
"165595",24,"1995",2,2,1,1,2,70
"165604",24,"1995",1,2,1,2,2,64
"165656",17,"1995",2,2,3,2,2,67
"165681",17,"1995",1,3,1,1,2,68
"165702",17,"1995",2,2,1,1,2,64
"165707",17,"1995",1,1,1,1,2,64
"165714",17,"1995",1,1,2,1,2,65
"165715",17,"1995",1,2,1,1,2,64
"165717",17,"1995",1,2,1,1,2,64
"165720",17,"1995",1,2,1,1,2,67
"165747",1,"1995",1,3,1,2,2,68
"165754",1,"1995",1,3,1,2,2,70
"165807",30,"1995",1,2,1,1,2,68
"165839",31,"1995",3,1,1,2,2,67
"165844",31,"1995",3,1,2,2,2,65
"165860",31,"1995",3,2,1,1,2,70
"165880",31,"1995",1,3,1,2,2,70
"165881",31,"1995",1,3,1,2,2,64
"165901",31,"1995",1,3,1,2,2,70
"165924",30,"1995",2,1,1,1,2,68
"165925",30,"1995",2,1,1,1,2,61
"165926",30,"1995",1,3,1,1,2,68
"165947",30,"1995",2,2,2,2,2,65
"165948",30,"1995",2,2,2,2,2,67
"166025",34,"1995",2,1,1,1,2,69
"166044",35,"1995",1,2,2,2,2,67
"166050",35,"1995",1,1,1,2,2,68
"166111",36,"1995",1,3,1,1,2,68
"166139",36,"1995",2,3,1,2,2,70
"166161",17,"1995",2,2,1,1,2,70
"166164",17,"1995",1,1,1,1,2,68
"166165",17,"1995",1,2,1,1,2,68
"166174",17,"1995",1,2,1,1,2,65
"166176",17,"1995",1,2,1,1,2,66
"166178",17,"1995",1,2,1,1,2,66
"166191",17,"1995",1,3,2,2,2,64
"166194",17,"1995",1,3,1,2,2,68
"166254",17,"1995",1,2,1,1,2,64
"166283",17,"1995",1,3,1,2,2,65
"166311",17,"1995",1,3,1,1,2,66
"166332",17,"1995",2,1,1,1,2,70
"166333",17,"1995",2,1,1,1,2,68
"166341",17,"1995",1,3,1,1,2,66
"166350",11,"1995",2,3,3,2,2,65
"166351",11,"1995",2,3,3,2,2,70
"166383",11,"1995",1,2,4,2,2,68
"166419",11,"1995",1,1,1,2,2,61
"166463",39,"1995",1,2,2,2,2,70
"166467",39,"1995",1,1,2,2,2,70
"166477",39,"1995",1,2,1,2,2,64
"166481",39,"1995",1,2,1,2,2,68
"166505",39,"1995",1,2,1,2,2,68
"166507",39,"1995",1,2,1,2,2,68
"166563",13,"1995",1,3,1,2,2,70
"166700",40,"1995",1,3,1,2,2,68
"166726",38,"1995",2,3,1,2,2,70
"166729",38,"1995",1,1,1,1,2,63
"166753",38,"1995",1,3,1,2,2,70
"166754",38,"1995",1,3,1,2,2,70
"166842",2,"1995",1,3,1,2,2,67
"166843",2,"1995",1,3,1,2,2,67
"166876",2,"1995",1,3,1,2,2,68
"166884",2,"1995",1,1,1,2,2,66
"166893",32,"1995",2,3,1,2,2,68
"166900",32,"1995",2,1,2,2,2,65
"166907",32,"1995",1,1,2,2,2,64
"166909",32,"1995",1,1,2,2,2,64
"166928",6,"1995",2,2,2,2,2,68
"166941",6,"1995",1,3,2,2,2,68
"166942",6,"1995",1,3,2,2,2,68
"166943",6,"1995",1,3,2,2,2,70
"166999",6,"1995",1,1,2,2,2,70
"167046",6,"1995",1,3,2,2,2,70
"167047",6,"1995",1,3,2,2,2,70
"167048",6,"1995",1,3,2,2,2,70
"167092",3,"1995",1,2,2,2,2,67
"167105",3,"1995",2,2,1,2,2,64
"167186",3,"1995",2,2,2,2,2,64
"167187",3,"1995",2,2,2,2,2,65
"167198",4,"1995",1,3,1,2,2,70
"167200",4,"1995",1,3,1,2,2,64
"167204",4,"1995",1,3,1,2,2,65
"167205",4,"1995",1,3,1,2,2,65
